-	/anthocarps*	/anthocarps*/shape	/anthocarps*/texture	/anthocarps*/hairs	/anthocarps*/hairs/shape	/anthocarps/colour*	/anthocarps/colour*/growth form	/anthocarps/colour*/colour	/anthocarps/dimensions*	/anthocarps/hairs*	/anthocarps/hairs*/shape	/anthocarps/hairs*/texture	/anthocarps/hairs*/hairs	/anthocarps/shape*	/anthocarps/shape*/shape	/capsules*	/capsules*/shape	/capsules*/texture	/capsules*/hairs	/capsules/seeds/shape*	/capsules/seeds/shape*/shape	/female perianth*	/female perianth*/shape	/female perianth/shape*	/female perianth/shape*/shape	/flowers*	/flowers*/shape	/flowers*/texture	/flowers*/hairs	/flowers*/growth form	/flowers/dimensions*	/flowers/ovary*	/flowers/ovary*/shape	/flowers/ovary*/position	/flowers/ovary/locule number*	/flowers/ovary/shape*	/flowers/ovary/shape*/shape	/flowers/ovary/shape*/texture	/flowers/ovary/style*	/flowers/ovary/style*/shape	/flowers/stamens/anthers*	/flowers/stamens/anthers*/shape	/flowers/stamens/filaments*	/flowers/stamens/filaments*/shape	/flowers/stamens/filaments*/growth form	/flowers/stamens/stamen number*	/fruits*	/fruits*/shape	/fruits*/texture	/fruits*/hairs	/fruits*/growth form	/fruits/seeds/colour*	/fruits/seeds/colour*/texture	/fruits/seeds/colour*/colour	/fruits/seeds/embryo*	/fruits/seeds/embryo*/shape	/fruits/seeds/shape*	/fruits/seeds/shape*/shape	/fruits/seeds/testa/texture*	/fruits/seeds/testa/texture*/shape	/fruits/seeds/testa/texture*/texture	/fruits/seeds/testa/texture*/growth form	/fruits/shape*	/fruits/shape*/shape	/fruits/texture*	/fruits/texture*/texture	/habit*	/habit*/environment	/habit*/shape	/habit*/texture	/habit*/growth form	/habit*/colour	/habit/growth form*	/habit/growth form*/environment	/habit/growth form*/growth form	/habit/hairs*	/habit/hairs*/hairs	/habit/height*	/habit/height*/shape	/habit/stems*	/habit/stems*/shape	/habit/stems*/texture	/habit/stems*/growth form	/habit/stems/colour*	/habit/stems/colour*/colour	/habit/stems/growth form*	/habit/stems/growth form*/growth form	/habit/stems/hairs*	/habit/stems/hairs*/hairs	/habit/stems/length*	/inflorescences*	/inflorescences*/shape	/inflorescences*/position	/inflorescences*/margin type	/inflorescences*/hairs	/inflorescences*/growth form	/inflorescences*/colour	/inflorescences/bracteoles*	/inflorescences/bracteoles*/shape	/inflorescences/bracteoles*/margin type	/inflorescences/bracteoles/bracteole number*	/inflorescences/bracteoles/length*	/inflorescences/bracteoles/shape*	/inflorescences/bracteoles/shape*/shape	/inflorescences/bracts*	/inflorescences/bracts*/shape	/inflorescences/bracts and bracteoles*	/inflorescences/bracts and bracteoles*/shape	/inflorescences/bracts/length*	/inflorescences/bracts/shape*	/inflorescences/bracts/shape*/shape	/inflorescences/flower number*	/inflorescences/flower number*/hairs	/inflorescences/flowers*	/inflorescences/flowers*/shape	/inflorescences/flowers*/colour	/inflorescences/hairs*	/inflorescences/hairs*/shape	/inflorescences/hairs*/texture	/inflorescences/hairs*/hairs	/inflorescences/hairs*/colour	/inflorescences/length*	/inflorescences/pedicels*	/inflorescences/pedicels*/shape	/inflorescences/pedicels*/texture	/inflorescences/pedicels/hairs*	/inflorescences/pedicels/hairs*/shape	/inflorescences/pedicels/hairs*/hairs	/inflorescences/pedicels/length*	/inflorescences/peduncle/hairs*	/inflorescences/peduncle/hairs*/shape	/inflorescences/peduncle/hairs*/hairs	/inflorescences/peduncle/length*	/inflorescences/position*	/inflorescences/position*/shape	/inflorescences/position*/position	/inflorescences/position*/growth form	/inflorescences/shape*	/inflorescences/shape*/shape	/inflorescences/shape*/position	/leaves*	/leaves*/shape	/leaves*/margin type	/leaves*/hairs	/leaves*/growth form	/leaves/blade*	/leaves/blade*/shape	/leaves/blade*/texture	/leaves/blade*/margin type	/leaves/blade*/hairs	/leaves/blade*/colour	/leaves/blade/dimensions*	/leaves/blade/dimensions*/shape	/leaves/blade/hairs*	/leaves/blade/hairs*/shape	/leaves/blade/hairs*/position	/leaves/blade/hairs*/hairs	/leaves/blade/hairs*/hairs/shape	/leaves/blade/shape*	/leaves/blade/shape*/shape	/leaves/blade/shape/dimensions*	/leaves/blade/texture*	/leaves/blade/texture*/texture	/leaves/blade/texture*/hairs	/leaves/length*	/leaves/petiole*	/leaves/petiole*/shape	/leaves/petiole*/texture	/leaves/petiole*/growth form	/leaves/petiole/hairs*	/leaves/petiole/hairs*/texture	/leaves/petiole/hairs*/hairs	/leaves/petiole/length*	/leaves/shape*	/leaves/shape*/shape	/leaves/shape*/margin type	/leaves/shape/dimensions*	/leaves/stipules*	/leaves/stipules*/shape	/leaves/stipules*/position	/leaves/stipules*/growth form	/leaves/stipules/length*	/male flowers/tepals/shape*	/male flowers/tepals/shape*/shape	/male perianth*	/male perianth*/position	/male perianth*/growth form	/male perianth/shape*	/male perianth/shape*/shape	/male perianth/shape*/texture	/male perianth/stamens/stamen number*	/petiole*	/petiole*/shape	/petiole*/margin type	/petiole/blade/apex/shape*	/petiole/blade/apex/shape*/shape	/petiole/blade/base/shape*	/petiole/blade/base/shape*/shape	/petiole/blade/dimensions*	/petiole/blade/shape*	/petiole/blade/shape*/shape	/petiole/blade/shape/dimensions*	/petiole/length*	/seeds*	/seeds*/hairs	/seeds*/growth form	/sepals*	/sepals*/shape	/sepals*/margin type	/sepals*/growth form	/sepals/shape*	/sepals/shape*/shape	/sepals/stamens/stamen number*	/stems*	/stems*/shape	/stems*/growth form	/tepals*	/tepals*/shape	/tepals*/margin type	/tepals*/hairs	/tepals*/growth form	/tepals/colour*	/tepals/colour*/colour	/tepals/hairs*	/tepals/hairs*/shape	/tepals/hairs*/hairs	/tepals/shape*	/tepals/shape*/shape	/tepals/shape/length*	/tepals/stamens/stamen number*	/utricles*	/utricles*/shape	/utricles*/texture	/utricles*/growth form	/utricles/seeds/colour*	/utricles/seeds/colour*/colour	/utricles/seeds/shape*	/utricles/seeds/shape*/shape	/utricles/shape*	/utricles/shape*/shape	/utricles/shape*/texture	/habitat*	/habitat*/environment	/habitat*/texture	/habitat*/hairs	/habitat*/growth form	/habitat*/colour	/habitat/altitude*	/habitat/altitude*/environment	
Gomphrena globosa 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Flowers 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Annual herb 	-	-	-	-	-	-	-	-	-	-	to 1 m or more	-	stem 	-	-	-	-	-	-	-	pubescent	-	-	Inflorescence of |, foliaceous, |, irregularly jagged-denticulate, much longer than perianth. 	-	-	-	-	regular	-	bracteoles 	-	-	-	7-10 mm long	narrowly elliptical	elliptical,narrow	bracts 	-	-	-	4-6 mm long	ovate	ovate	-	-	-	-	-	-	-	-	-	-	to ca. 15 cm long	-	-	-	-	-	-	-	-	-	-	-	terminal and axillary	-	axillary,terminal	-	-	-	-	Leaf-blade |, |, entire, 	-	entire	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	oblong, ovate or elliptical	elliptical,oblong,ovate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Utricle 	-	-	-	rich brown or yellowish-brown, lustrous	brown	lenticular-ovoid	lenticular,ovoid	ellipsoid, strongly apiculate	apiculate,ellipsoid	-	-	-	-	-	-	-	-	-	
IRESINE  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	anthers 	-	filaments united below to form a cup, 	-	-	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescence of 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	bracts and bracteoles present, persistent. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	axillary and terminal	-	axillary,terminal	-	-	-	-	Leaves opposite, petiolate, 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Iresine diffusa 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Flowers unisexual, dioecious (rarely monoecious). 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Erect to prostrate herb or scrambling vine 	-	-	-	scrambling,vine	-	-	-	-	-	-	to 2 m	-	stems 	-	-	-	-	-	-	-	glabrous to sparsely pubescent, frequently with a denser line of hairs at 	dense,glabrous,hairs	-	Inflorescence a diffuse panicle |, comprised of numerous spikes having a "filigree" overall aspect; |, not keeled; |, not keeled. 	-	-	-	-	-	-	bracteoles 	-	-	-	0.5-0.8 mm long	-	-	bracts 	-	-	-	0.3-0.6 mm long	ovate	ovate	-	-	-	-	-	-	-	-	-	-	to ca. 45 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ovate to oblong	oblong,ovate	-	-	-	-	-	-	-	Petiole |, 	-	-	acute to acuminate	acuminate,acute	rounded to cuneate	cuneate,rounded	-	ovate, lanceolate or elliptical	elliptical,lanceolate,ovate	-	5-45 mm long	Seed 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
PFAFFIA  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Flowers bisexual, sessile, subtended by 	sessile	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit a |, indehiscent capsule (sometimes designated a utricle) included in tepals; 	-	-	-	-	-	-	-	-	-	lenticular, cochleate-orbicular	lenticular	-	-	-	-	-	-	membranous	membranous	Perennial herbs, 	-	-	-	-	-	clambering vines or erect	-	clambering,erect	usually pubescent	-	-	-	stem branched, 	branched	-	-	-	-	-	-	a tuft of hairs in leaf-axils	hairs	-	Inflorescence of dense 	-	-	-	dense	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	terminal heads, or flowers distant and borne singly in short spikes arranged in diffuse, axillary or terminal, long-pedunculate cymes or panicles	short	axillary,terminal	panicles	-	-	-	Leaves opposite, simple, entire, pinnately veined, subsessile to petiolate, exstipulate. 	subsessile	entire	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Tepals |, free, |, subequal, |, exceeding perianth|, |, |, campylotropous, 	-	-	-	-	-	-	-	-	-	concave	concave	-	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Pfaffia glabrata 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Herb or subshrub |, branched, 	subshrub	branched	-	-	-	-	-	-	-	-	to 2 m	-	stems 	-	-	-	-	-	ascending or erect	ascending	glabrescent	glabrescent	30-120 cm	Inflorescence of simple, |, solitary head-like spikes; |, eventually (becoming) elongated	elongate	-	-	-	-	-	-	-	-	-	-	-	-	bracts 	-	-	-	-	ovate-cordate	cordate,ovate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	axillary or terminal	-	axillary,terminal	-	-	-	-	     	-	-	-	-	blade 	-	-	-	-	-	-	-	glabrate above, strigose beneath	-	-	glabrate,strigose	-	lanceolate or linear-lanceolate, 	lanceolate,linear	3.5-12 x 0.3-1.3 (-2) cm	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Tepals |, subacute	subacute	-	-	-	-	-	glabrous on back, with a very short tuft of hairs shorter than bracteoles at base	short	glabrous,hairs	oblong-lanceolate, 	oblong-lanceolate	ca. 4.2-5 mm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Pfaffia glabrata var.rostrata	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Herb or subshrub |, branched, 	subshrub	branched	-	-	-	-	-	-	-	-	to 2 m	-	stems 	-	-	-	-	-	ascending or erect	ascending	glabrescent	glabrescent	30-120 cm	Inflorescence of simple, |, solitary head-like spikes; |, eventually (becoming) elongated	elongate	-	-	-	-	-	-	-	-	-	-	-	-	bracts 	-	-	-	-	ovate-cordate	cordate,ovate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	axillary or terminal	-	axillary,terminal	-	-	-	-	     	-	-	-	-	blade 	-	-	-	-	-	-	-	glabrate above, strigose beneath	-	-	glabrate,strigose	-	lanceolate or linear-lanceolate, 	lanceolate,linear	3.5-12 x 0.3-1.3 (-2) cm	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Tepals |, subacute	subacute	-	-	-	-	-	glabrous on back, with a very short tuft of hairs shorter than bracteoles at base	short	glabrous,hairs	oblong-lanceolate, 	oblong-lanceolate	ca. 4.2-5 mm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Pfaffia glomerata 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Herb or subshrub |, dichotomously branched, |, 	subshrub	branched	-	-	-	-	-	-	-	-	to 2 m	-	stem 	-	-	-	-	-	erect	erect	glabrous below, pubescent above	glabrous	-	Inflorescence a cyme of peduncled, 	-	-	-	-	-	-	-	-	-	-	-	-	-	bracts 	-	-	-	-	broadly ovate, acute	acute,ovate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	subglobose	subglobose	-	Leaves |, acuminate at apex, somewhat cuneate at base	acuminate,cuneate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	narrowly lanceolate, gradually becoming linear in upper part of stem, 	lanceolate,linear,narrow	-	to 10 x 3.2 cm	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Seed 	-	-	-	-	-	-	-	-	-	-	-	-	Tepals |, acute|, 	acute	-	-	-	-	-	glabrous	-	glabrous	oblong, 	oblong	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Pfaffia glomerata var.glomerata.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Herb or subshrub |, dichotomously branched, |, 	subshrub	branched	-	-	-	-	-	-	-	-	to 2 m	-	stem 	-	-	-	-	-	erect	erect	glabrous below, pubescent above	glabrous	-	Inflorescence a cyme of peduncled, 	-	-	-	-	-	-	-	-	-	-	-	-	-	bracts 	-	-	-	-	broadly ovate, acute	acute,ovate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	subglobose	subglobose	-	Leaves |, acuminate at apex, somewhat cuneate at base	acuminate,cuneate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	narrowly lanceolate, gradually becoming linear in upper part of stem, 	lanceolate,linear,narrow	-	to 10 x 3.2 cm	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Seed 	-	-	-	-	-	-	-	-	-	-	-	-	Tepals |, acute|, 	acute	-	-	-	-	-	glabrous	-	glabrous	oblong, 	oblong	-	-	-	-	-	-	-	-	-	-	-	-	-	sometimes in disturbed areas of human habitation	-	-	-	-	-	-	-	
Pfaffia grandiflora 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit included, 	-	-	-	-	reddish-brown	-	brown,reddish	-	-	-	-	-	-	-	-	-	-	-	-	Suffrutescent, 	-	-	-	-	-	clambering and vining	-	clambering	usually pubescent	-	to 10 m	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescence a diffuse 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	bracts and bracteoles subequal, 	-	-	-	-	-	-	flowers distant, borne singly at intervals along rachis of spikes; 	-	-	-	-	-	-	-	to ca. 50 cm long	-	-	-	-	-	-	-	-	-	-	-	terminal	-	terminal	-	-	-	-	Leaves |, acuminate at apex, rounded to acute at base	acuminate,acute,rounded	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lanceolate to broadly ovate, 	lanceolate,ovate	-	2.0-13.5 x (1-) 2.5-5.0 cm	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Tepals |, subequal, 	-	-	-	-	white	white	strigose on back, lanate inside from below with a tuft of straight hairs of 	-	hairs,lanate,strigose	elliptical	elliptical	-	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Pfaffia grandiflora var.grandiflora.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit included, 	-	-	-	-	reddish-brown	-	brown,reddish	-	-	-	-	-	-	-	-	-	-	-	-	Suffrutescent, 	-	-	-	-	-	clambering and vining	-	clambering	usually pubescent	-	to 10 m	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescence a diffuse 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	bracts and bracteoles subequal, 	-	-	-	-	-	-	flowers distant, borne singly at intervals along rachis of spikes; 	-	-	-	-	-	-	-	to ca. 50 cm long	-	-	-	-	-	-	-	-	-	-	-	terminal	-	terminal	-	-	-	-	Leaves |, acuminate at apex, rounded to acute at base	acuminate,acute,rounded	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lanceolate to broadly ovate, 	lanceolate,ovate	-	2.0-13.5 x (1-) 2.5-5.0 cm	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Tepals |, subequal, 	-	-	-	-	white	white	strigose on back, lanate inside from below with a tuft of straight hairs of 	-	hairs,lanate,strigose	elliptical	elliptical	-	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
PORTULACACEAE  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	ovary superior, half-inferior or inferior, 	-	 half-inferior,superior	1-locular	-	-	-	-	-	anthers 	-	filaments 	-	-	4-5 or more	     	-	-	-	-	-	-	-	embryo curved, 	curved	lenticular, reniform or cochleate	cochleate,lenticular,reniform	-	-	-	-	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescence a 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	terminal or lateral raceme, cyme or panicle, or the flowers solitary and axillary	-	axillary,lateral raceme,terminal	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	stipules 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
PORTULACA  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit a |, circumscissile capsule; |, 	-	-	-	-	-	-	-	-	-	reniform or cochleate	cochleate,reniform	smooth or tuberculate	-	smooth,tuberculate	-	-	-	membranous or chartaceous	chartaceous,membranous	Annual or perennial, prostrate to ascending, succulent herbs. 	-	-	-	ascending	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescences of subapical flowers, clustered in a capituliform cyme or solitary. 	-	subapical	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	stipules scarious, fimbriate or 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Sepals |, opposite, free or connate below, unequal, usually persistent; |, free or connate at base, falling off rapidly; |, basipetalous, |, united below, rarely free. 	-	-	connate	-	-	4-8 or more	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	often in dry areas	-	-	-	-	-	-	-	
Portulaca grandiflora 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Flowers |, often double (in horticulture); |, acute at apex|, sometimes apically notched|, |, 	acute	-	-	-	-	-	-	-	-	-	-	-	-	-	anthers 	-	filaments 	-	-	numerous	Fruit |, circumscissile slightly below middle	-	-	-	-	grey, tuberculate, metallic-iridescent	tuberculate	grey,iridescent	-	-	-	-	-	-	-	-	conical, broadly ellipsoid or subglobose, 	conical,ellipsoid,subglobose	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	stems 	-	-	-	-	-	ascending or prostrate	ascending	with nodal tufts of hairs	hairs	to 30 cm long	Inflorescence a 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	surrounded by long (	rounded	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	terminal	-	terminal	-	-	-	-	     	-	-	-	-	blade 	-	-	-	-	-	-	-	-	-	-	-	-	terete or linear-cylindrical, 	cylindric,linear,terete	5-30 x 1-3 mm	fleshy	fleshy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Portulaca oleracea 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit 	-	-	-	-	black	-	black	-	-	cochleate	cochleate	-	-	-	-	broadly ovoid to fusiform	fusiform,ovoid	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	stems prostrate or decumbent, 	-	-	-	purplish	purplish	spreading	-	glabrous or with few nodal hairs of 	glabrous,hairs	to 30(-50) cm long	Inflorescence of |, solitary or clustered, sessile or subsessile flowers, clusters of 	sessile	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	terminal	-	terminal	-	-	-	-	     	-	-	-	-	blade 	-	-	-	-	-	-	-	glabrous	-	-	glabrous	-	flat, elliptical, obovate or spathulate, 	elliptical,flat,obovate,spathulate	0.6-4 x 0.2-2 cm	fleshy	fleshy	-	-	petiole 	-	-	-	-	-	-	1-8 mm long	-	-	-	-	stipules inconspicuous, minutely fimbriate or absent; 	minute	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Sepals |, broadly keeled above, united at base, usually persistent; |, ephemeral; |, |, stigmatic branches 	-	-	-	broadly ovate to orbicular-ovate or triangular	orbicular,ovate	6-20	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	on disturbed ground	-	-	-	-	-	-	-	
