-	/calyx*	/calyx*/shape	/calyx*/margin type	/calyx*/hairs	/calyx*/growth form	/calyx*/colour	/calyx/apex*	/calyx/apex*/shape	/calyx/apex*/margin type	/calyx/apex*/hairs	/calyx/apex/hairs*	/calyx/apex/hairs*/shape	/calyx/apex/hairs*/hairs	/calyx/apex/hairs*/hairs/shape	/calyx/colour*	/calyx/colour*/colour	/calyx/corolla/base*	/calyx/corolla/base*/shape	/calyx/corolla/base/width*	/calyx/corolla/base/width*/shape	/calyx/corolla/colour*	/calyx/corolla/colour*/colour	/calyx/corolla/length*	/calyx/corolla/limbs/width*	/calyx/corolla/limbs/width*/shape	/calyx/corolla/lobes/dimensions*	/calyx/corolla/lobes/dimensions*/shape	/calyx/corolla/lobes/shape*	/calyx/corolla/lobes/shape*/shape	/calyx/corolla/margins/margin type*	/calyx/corolla/margins/margin type*/shape	/calyx/corolla/margins/margin type*/margin type	/calyx/corolla/margins/margin type*/hairs	/calyx/corolla/shape*	/calyx/corolla/shape*/shape	/calyx/corolla/shape*/position	/calyx/corolla/throat*	/calyx/corolla/throat*/shape	/calyx/corolla/throat/hairs*	/calyx/corolla/throat/hairs*/shape	/calyx/corolla/throat/hairs*/hairs	/calyx/corolla/throat/hairs*/hairs/shape	/calyx/corolla/throat/hairs*/growth form	/calyx/corolla/throat/width*	/calyx/corolla/throat/width*/shape	/calyx/corolla/tube*	/calyx/corolla/tube*/shape	/calyx/corolla/tube/length*	/calyx/corolla/tube/shape*	/calyx/corolla/tube/shape*/shape	/calyx/disk*	/calyx/disk*/shape	/calyx/disk*/margin type	/calyx/disk*/growth form	/calyx/disk/gland number*	/calyx/disk/gland number*/shape	/calyx/disk/gland number*/growth form	/calyx/free portion of lobes/dimensions*	/calyx/free portion of lobes/dimensions*/shape	/calyx/free portion of lobes/shape*	/calyx/free portion of lobes/shape*/shape	/calyx/free portion of lobes/shape*/growth form	/calyx/lobes*	/calyx/lobes*/shape	/calyx/lobes*/growth form	/calyx/lobes/dimensions*	/calyx/lobes/dimensions*/shape	/calyx/lobes/dorsal lobes*	/calyx/lobes/dorsal lobes*/shape	/calyx/lobes/shape*	/calyx/lobes/shape*/shape	/calyx/margins/margin type*	/calyx/margins/margin type*/shape	/calyx/margins/margin type*/margin type	/calyx/margins/margin type*/hairs	/calyx/ovary*	/calyx/ovary*/shape	/calyx/ovary*/position	/calyx/ovary/dimensions*	/calyx/ovary/dimensions*/shape	/calyx/ovary/hairs*	/calyx/ovary/hairs*/shape	/calyx/ovary/hairs*/hairs	/calyx/ovary/shape*	/calyx/ovary/shape*/shape	/calyx/ovary/shape*/position	/calyx/ovary/stigma*	/calyx/ovary/stigma*/shape	/calyx/ovary/style/hairs*	/calyx/ovary/style/hairs*/shape	/calyx/ovary/style/hairs*/hairs	/calyx/ovary/style/length*	/calyx/shape*	/calyx/shape*/shape	/calyx/stamens*	/calyx/stamens*/position	/calyx/stamens/anthers*	/calyx/stamens/anthers*/shape	/calyx/stamens/relative distance*	/calyx/stamens/thecae*	/calyx/stamens/thecae*/shape	/calyx/stamens/thecae*/growth form	/calyx/staminodes*	/calyx/staminodes*/shape	/calyx/tube/length*	/flowers*	/flowers*/shape	/flowers/bracteoles*	/flowers/bracteoles*/shape	/flowers/flower number per inflorescence*	/flowers/pedicels/hairs*	/flowers/pedicels/hairs*/shape	/flowers/pedicels/hairs*/texture	/flowers/pedicels/hairs*/hairs	/flowers/pedicels/hairs*/hairs/shape	/flowers/pedicels/length*	/flowers/peduncle*	/flowers/peduncle*/shape	/flowers/peduncle/hairs*	/flowers/peduncle/hairs*/shape	/flowers/peduncle/hairs*/texture	/flowers/peduncle/hairs*/hairs	/flowers/peduncle/length*	/fruits*	/fruits*/shape	/fruits/colour*	/fruits/colour*/colour	/habit*	/habit*/environment	/habit*/shape	/habit*/growth form	/habit/growth form*	/habit/growth form*/texture	/habit/growth form*/position	/habit/growth form*/growth form	/habit/height*	/habit/height*/shape	/habit/length*	/leaves*	/leaves*/shape	/leaves/blade/apex*	/leaves/blade/apex*/shape	/leaves/blade/base*	/leaves/blade/base*/shape	/leaves/blade/base*/growth form	/leaves/blade/base/hairs*	/leaves/blade/base/hairs*/shape	/leaves/blade/base/hairs*/texture	/leaves/blade/base/hairs*/hairs	/leaves/blade/base/hairs*/colour	/leaves/blade/base/shape*	/leaves/blade/base/shape*/shape	/leaves/blade/dimensions*	/leaves/blade/larger blade/dimensions*	/leaves/blade/margins/margin type*	/leaves/blade/margins/margin type*/shape	/leaves/blade/margins/margin type*/margin type	/leaves/blade/margins/margin type*/growth form	/leaves/blade/shape*	/leaves/blade/shape*/shape	/leaves/blade/texture*	/leaves/blade/texture*/texture	/leaves/petiole/hairs*	/leaves/petiole/hairs*/hairs	/leaves/petiole/length*	/mature berries/colour*	/mature berries/colour*/colour	/mature berries/dimensions*	/mature capsules/colour*	/mature capsules/colour*/position	/mature capsules/colour*/colour	/mature capsules/dimensions*	/mature capsules/shape*	/mature capsules/shape*/shape	/mature capsules/shape*/position	/stems*	/stems*/shape	/stems*/growth form	/stems/growth form*	/stems/growth form*/growth form	/stems/hairs*	/stems/hairs*/hairs	/habitat*	/habitat*/environment	/habitat*/shape	/habitat*/hairs	/habitat*/growth form	/habitat*/colour	/habitat/altitude*	/habitat/altitude*/environment	
Paradrymonia barbata 	Calyx lobes free, |, subequal, |, |, |, middle slightly contracted, |, 	-	-	-	-	-	apex acute, 	acute	-	-	outside hirsute, inside strigose	-	hirsute,strigose	-	-	-	base spurred, 	-	0.3 cm wide	wide	cream	cream	1.2-1.5 cm long	0.8-1.2 cm wide	wide	0.2-0.4 x 0.15-0.4 cm	-	rounded	rounded	-	-	-	-	-	-	-	throat round, 	-	outside hirsute, inside glabrous	-	glabrous,hirsute	-	-	0.5-0.6 cm wide	wide	tube slightly infundibuliform, 	infundibuliform	1-1.3 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ovary 	-	-	0.3 x 0.25 cm	-	appressed-pubescent	-	-	oblong	oblong	-	stigma capitate. 	capitate	glabrous	-	glabrous	0.7-0.9 cm long	narrowly lanceolate	lanceolate,narrow	stamens slightly exserted, inserted near base of corolla; 	exserted	-	-	-	-	-	-	-	-	-	Flowers 	-	-	-	-	pilose	-	-	pilose	-	0.5-1 cm long	epedunculate; 	-	-	-	-	-	-	-	-	-	-	Epiphytic herb, 	-	-	-	-	-	-	-	-	-	30 cm long	     	-	apex acute, 	acute	base slightly 	-	-	above appressed-pubescent, below appressed-pubescent along veins	-	-	-	-	cordate to rounded	cordate,rounded	4-5 x 2-2.5 cm	-	crenate	-	crenate	-	lanceolate	lanceolate	chartaceous when dry	chartaceous	hirsute	hirsute	0.5-1 cm long	-	-	-	-	-	-	-	-	-	-	Stem sappy becoming sarmentose, 	-	-	creeping, repent or pendent	creeping,pendent,repent	hirsute	hirsute	in lowland forest, climbing, radicant on trees, at 	forest,lowland	-	-	-	-	120 m	-	
Paradrymonia campostyla 	Calyx |, |, |, middle not or hardly ventricose, |, |, shortly 	short,ventricose	-	-	-	-	apex long-acuminate, 	acuminate	-	-	outside hirsute, inside hirsute	-	hirsute	-	green	green	base spurred, 	-	0.3-0.5 cm wide	wide	white	white	3.5-6 cm long	2-3.5 cm wide	wide	0.6-1.3 x 0.6-1.3 cm	-	suborbicular	suborbicular	entire	-	entire	-	-	-	-	throat slightly contracted, 	-	outside hirsute, inside partially pubescent with glandular hairs, minutely verrucose at throat	minute	glandular,hairs,hirsute	-	-	1-1.5 cm wide	wide	tube 	-	3-4.5 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lobes free, oblique, 	oblique	-	2-3.5 x 0.5-1.1 cm	-	dorsal one about half as long	-	ovate-lanceolate	lanceolate,ovate	repand-serrate	-	serrate	-	ovary 	-	-	0.4-0.5 x 0.25-0.3 cm	-	hirsute	-	hirsute	ovoid	ovoid	-	stigma 	-	hirsute	-	hirsute	2.5-4 cm long	-	-	stamens included; 	-	-	-	-	-	-	-	-	-	-	Flowers |, in fascicles; 	-	-	-	1-3	hirsute	-	-	hirsute	-	0.5-2 cm long	peduncle very short or obsolete; 	short	-	-	-	-	-	-	-	-	-	Terrestrial 	-	-	-	creeping	-	-	creeping	-	-	-	     	-	apex acute or acuminate, 	acuminate,acute	base cuneate or 	cuneate	-	above hirsute or pilose, below hirsute or pilose, especially on veins	-	-	hirsute,pilose	-	rounded	rounded	2.5-10 x 1.2-4.5 cm	-	subentire or obscurely repand-serrate	-	entire,serrate	-	obliquely oblong-ovate or oblong-elliptic	elliptic,oblique,oblong,ovate	chartaceous when dry	chartaceous	hirsute	hirsute	0.6-4.5 cm long	-	-	-	-	-	-	-	globose	globose	-	Stem sappy, 	-	-	creeping	creeping	hirsute, especially near apex	hirsute	in rainforest, at 	forest	-	-	-	-	20-670 m	-	
Paradrymonia ciliosa 	Calyx |, |, |, middle gradually widened, not or hardly ventricose, |, 	ventricose,wide	-	-	-	-	apex long-acuminate, 	acuminate	-	-	outside hirsute, inside glabrous	-	glabrous,hirsute	-	purplish or crimson	crimson,purplish	base shortly spurred, 	short	0.15 cm wide	wide	white or cream	cream,white	3-4 cm long	0.8-1.5 cm wide	wide	0.3-0.7 x 0.3-0.4 cm wide	wide	broadly rounded	rounded	-	-	-	-	-	-	-	throat somewhat contracted, 	-	outside pubescent, inside glabrous	-	glabrous	-	-	0.5-0.8 cm wide	wide	tube infundibuliform, 	infundibuliform	about 2-3.3 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lobes free, 	-	-	-	-	dorsal lobe curved around spur, subequal, linear, 	curved,linear	-	-	-	-	-	-	ovary 	-	-	0.3-0.4 x 0.2-0.25 cm	-	softly hirsute	-	hirsute	ovoid	ovoid	-	stigma capitate. 	capitate	sparsely pubescent	-	-	1.5-3 cm long	-	-	stamens included, inserted on base of corolla; 	-	-	-	-	-	-	-	-	-	-	Flowers |, in fascicles; 	-	-	-	many	hirsute	-	-	hirsute	-	1-2.5 cm long	peduncle very short or obsolete; 	short	-	-	-	-	-	-	-	-	-	Terrestrial or epiphytic herb, 	epiphytic	-	-	-	-	-	-	about 30-40 cm tall	-	-	     	-	apex acuminate, 	acuminate	base long-decurrent into petiole, 	decurrent	-	above hirsute, below hirsute, especially on midrib and veins	-	-	hirsute	-	-	-	-	17-40 x 4.5-11 cm	repand-serrate	-	serrate	-	oblong-lanceolate	oblong-lanceolate	chartaceous when dry	chartaceous	hirsute	hirsute	0.6-1.4 cm long	-	-	-	-	-	-	-	-	-	-	Stem sappy becoming subwoody at base, procumbent, 	-	-	-	-	hirsute, glabrescent towards base	glabrescent,hirsute	in rainforest, at 	forest	-	-	-	-	80-580(-1000) m	-	
Paradrymonia densa 	Calyx |, |, connate 1/3 their length, subequal, |, |, middle not or hardly ventricose, slightly bent downwards, |, 0.2-0.4 x |, 	ventricose	-	-	connate	-	apex acute, 	acute	-	-	outside sparsely pilose or glabrous, inside sparsely pilose or glabrous	-	glabrous,pilose	-	purple	purple	base shortly spurred, 	short	0.3-0.4 cm wide	wide	white or pale stramineous, sometimes with purple or purple-tipped lobes	purple,white	(3-)4-6 cm long	1.5-1.8 cm wide	wide	-	-	-	-	entire	-	entire	-	-	-	-	throat not or hardly contracted, 	-	outside hirsute, inside glabrous	-	glabrous,hirsute	-	-	0.5-1.2 cm wide	wide	tube trumpet-shaped, 	trumpet	2.5-4.7 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lobes 	-	-	1.2-3.3 x 0.3-0.8 cm	-	dorsal one mostly free, and slightly smaller	small	obliquely oblong-lanceolate	oblique	repand-serrate	-	serrate	-	ovary 	-	-	-	-	hirsute	-	hirsute	ovoid	ovoid	-	stigma capitate. 	capitate	minutely puberulous or glabrous	minute	glabrous,puberulous	2-4 cm long	-	-	stamens included, inserted at base of corolla; 	-	-	-	-	-	-	-	-	-	-	Flowers |, practically 	-	-	-	mostly numerous	glabrous	-	-	glabrous	-	0.7-3 cm long	peduncle 	-	minutely puberulous or glabrous	minute	-	glabrous,puberulous	up to 1 cm long	-	-	-	-	Terrestrial herb, 	-	-	-	-	-	-	-	30-60 cm high	-	-	     	-	apex acute, acuminate, or sometimes obtuse, 	acuminate,acute,obtuse	base cuneate, 	cuneate	-	above mostly glabrous or nearly so, sometimes strigose to subtomentose, below mostly glabrous or nearly so, sometimes sparsely pilose	-	-	glabrous,pilose,strigose,tomentose	-	rounded, or sometimes obliquely subcordate	oblique,rounded,subcordate	5-30 x 1-12 cm	-	subentire to crenate-serrate	-	crenate,entire,serrate	-	oblong-elliptic or oblong-lanceolate	lanceolate	chartaceous when dry	chartaceous	glabrous	glabrous	(1-)6-12(-14) cm long	-	-	-	-	-	-	-	globose or nearly so	globose	-	Stem |, ascending, 	-	ascending	-	-	glabrous, sometimes puberulous at apex	glabrous,puberulous	on forest floor, often in clearings, along the rivers, often on white sand or lateritic soil, at 	forest	-	-	-	white	0-700 m	-	
Paradrymonia longifolia 	Calyx cream-white to |, |, subequal, |, |, 	-	-	-	-	cream,white	apex acute to obtuse, 	acute,obtuse	-	-	outside villous, inside appressed-pubescent	-	villous	-	yellow	-	base shortly spurred, 	short	0.3-0.4 cm wide	wide	greenish white to yellow	green,white	2-2.5 cm long	1.5-1.8 cm wide	wide	0.3-0.6 x 0.6-0.9 cm	-	suborbicular	suborbicular	entire	-	entire	-	-	-	-	throat 	-	outside appressed-pubescent, inside glabrous except ventrally	-	glabrous	-	-	0.8-1 cm wide	wide	tube 	-	1.5-2 cm long	funnelform	funnelform	-	-	-	-	-	-	-	-	-	-	-	-	lobes free, 	-	-	2-4 x 0.2-0.5 cm	-	-	-	oblong	oblong	entire to wavy	-	entire	-	ovary 	-	-	-	-	densely hairy	-	densely,hairy	ovoid	ovoid	-	stigma stomatomorphic. 	-	-	-	-	1.0-1.2 cm long	-	-	stamens included; 	-	-	-	-	-	-	-	-	-	-	Flowers |, fasciculate; 	-	-	-	numerous	villous	-	-	villous	-	0.4-1 cm long	pedunculate; 	-	-	-	-	-	-	-	-	-	-	Epiphytic herb, 	-	-	-	-	-	-	-	0.5-1 m tall	-	-	     	-	apex slightly acute, 	acute	base cuneate to decurrent, 	cuneate,decurrent	-	above villous, below villous	-	-	villous	-	-	-	13-23 x 4-6 cm	-	serrate	-	serrate	-	elliptic or oblong-elliptic	oblong-elliptic	chartaceous when dry	chartaceous	villous	villous	1-4 cm long	-	-	-	yellowish	-	-	0.7 x 0.8 cm	ovoid, laterally compressed	ovoid	lateral	Stem slightly |, ascending, 	-	ascending	-	-	villous	villous	rainforest, climbing on trunks, at 	forest	-	-	-	-	350-400 m	-	
Paradrymonia maculata 	     	-	-	-	-	-	apex acute or acuminate, 	acuminate,acute	-	-	outside and inside sparsely appressed-pubescent	-	-	-	-	-	base spurred, 	-	0.4-0.5 cm wide	wide	yellow or pale creamy, spotted with bright red, brown, or purple-brown	bright red,brown,cream,purple	4.4-5.5 cm long	3-4 cm wide	wide	-	-	-	-	entire	-	entire	-	-	-	-	throat not contracted, 	-	outside with minute hairs, inside glabrous	minute	glabrous,hairs	-	-	1-1.8 cm wide	wide	tube infundibuliform, 	infundibuliform	2.7-3.5 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lobes nearly free, 	-	-	2-4 x 0.4-0.7 cm	-	dorsal lobe curved around spur, half as large as others	curved,large	linear-lanceolate, narrowed towards base	lanceolate,linear,narrow	serrate towards apex	-	serrate	-	ovary 	-	-	-	-	pubescent	-	-	ovoid	ovoid	-	stigma obscurely 	-	glabrous	-	glabrous	2.2-3 cm long	-	-	stamens included, inserted slightly under middle of corolla tube; 	-	-	-	-	-	-	-	-	-	-	Flowers |, racemose; 	-	-	-	-	sparsely pubescent	-	-	-	-	0.5-2.2 cm long	peduncle 	-	sparsely pubescent	-	-	-	1-3 cm long	-	-	-	-	Epiphytic vine on tree trunks, 	-	-	vine	-	-	-	-	up to 2 m tall	-	-	     	-	apex acuminate, 	acuminate	base cuneate, 	cuneate	-	above sparsely pilose to glabrous, below sparsely pubescent	-	-	glabrous,pilose	-	rounded, or occasionally subcordate	rounded,subcordate	7.5-29 x 3.5-12 cm	-	serrate with more or less pronounced teeth	-	serrate	-	elliptic or oblong-elliptic	oblong-elliptic	papyraceous when dry	papyraceous	sparsely pilose to glabrous	glabrous,pilose	(1.5-)5-10(-19) cm long	-	-	-	-	-	-	1-1.5 x 0.8-1.4 cm	subglobose	subglobose	-	Stem sappy, 	-	-	creeping or climbing	creeping	hirsutulous at apex, glabrescent	glabrescent	in rainforest, at 	forest	-	-	-	-	0-100 m	-	
RHOOGETON  	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	orange or red	orange,red	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	disc a single large dorsal gland; 	large	-	single	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ovary superior,       	-	superior	-	-	-	-	-	-	-	-	stigma 	-	-	-	-	-	-	-	stamens included,       	-	anthers all coherent, coherent in 	-	-	thecae parallel; 	-	parallel	staminode very small; 	small	-	Flowers |, in umbellate, subcymose, or thyrsoid, inflorescences; 	-	bracteoles small, 	small	1-6	-	-	-	-	-	-	long pedunculate; 	-	-	-	-	-	-	Fruit a dry, loculicidally dehiscent, 	-	-	-	Terrestrial acaulescent 	-	-	-	erect	-	-	erect	-	-	-	Leaves radicular, rosulate, equal to strongly unequal in a pair, venation pinnate, stomata randomly scattered, foliar nectaries absent. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Stems unbranched. 	unbranched	-	-	-	-	-	growing on wet rocks in montane forest, often near waterfalls.	forest,rock	-	-	-	-	-	-	
Rhoogeton cyclophyllus 	Calyx subcampanulate, |, |, subequal, |, |, middle ventricose, |, 	subcampanulate,ventricose	-	-	-	-	apex acute to acuminate, 	acuminate,acute	-	-	outside and sparsely pubescent	-	-	-	green	green	base spurred, 	-	0.2 cm wide	wide	orange	orange	2-2.2 cm long	1.1-1.7 cm wide	wide	0.35-0.9 x 0.35-0.7 cm	-	obovate to rounded	obovate,rounded	subcrenate-serrate	-	crenate,serrate	-	-	-	-	throat slightly contracted, 	-	outside and inside sparsely pubescent	-	-	-	-	0.5 cm wide	wide	tube trumpet-shaped, 	trumpet	1.4-1.6 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lobes free, 	-	-	0.25-0.4 x 0.1-0.15 cm	-	dorsal lobe somewhat smaller and narrower, curved around spur	curved,narrow,small	all oblong-lanceolate	oblong-lanceolate	entire	-	entire	-	ovary 	-	-	0.2 x 0.15 cm	-	glabrous	-	glabrous	ovoid	ovoid	-	stigma 	-	glabrous	-	glabrous	ca. 1 cm long	-	-	stamens included, inserted near base of corolla; 	-	-	-	-	-	-	-	-	-	-	Flowers |, subcymose or thyrsoid; 	-	-	-	1-6	pubescent	-	-	-	-	0.5-1 cm long	peduncle 	-	sparsely pubescent	-	-	-	3-15 cm long	-	-	-	-	Terrestrial herb, 	-	-	-	-	-	-	-	5-15 cm tall (including leaves)	-	-	     	-	apex 	-	base 	-	-	above pubescent, below with a few scattered hairs	-	-	hairs	-	cordate	cordate	1.5-4.5 x 1.5-3.5 cm	-	crenate-serrate	-	crenate,serrate	-	nearly orbicular	orbicular	papyraceous when dry	papyraceous	sparsely pubescent	-	0.5-3.0 cm long	-	-	-	-	-	-	-	-	-	-	Stem succulent, ascending, 	-	ascending	-	-	villous	villous	on montane slopes on dripping rocks, at 	rock	-	-	-	-	200-1600 m	-	
Rhoogeton viviparus 	Calyx subcampanulate, |, |, |, middle slightly ventricose, |, 	subcampanulate,ventricose	-	-	-	-	apex acute to acuminate, 	acuminate,acute	-	-	outside sparsely strigillose, inside sparsely strigillose	-	strigillose	-	green to reddish	green,reddish	base spurred, 	-	0.2-0.3 cm wide	wide	red-scarlet to orange-rose outside	orange,red,rose,scarlet	2.5-3.7 cm long	1.2-2.5 cm wide	wide	0.4-1 x 0.4-1 cm	-	rounded	rounded	subcrenate-serrate	-	crenate,serrate	-	-	-	-	throat slightly contracted, 	-	outside sparsely strigillose, inside sparsely pilose towards mouth	-	pilose,strigillose	-	-	0.5-0.7 cm wide	wide	tube trumpet-shaped, 	trumpet	1.8-2.8 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lobes free, 	-	-	0.6-1 x 0.15-0.3 cm	-	dorsal lobe smaller and curved around spur	curved,small	all oblong	oblong	entire or sparsely toothed	-	entire	-	ovary 	-	-	0.3-0.4 x 0.2-0.25 cm	-	pubescent	-	-	ovoid	ovoid	-	stigma 	-	sparsely pubescent	-	-	ca. 2 cm long	-	-	stamens included, 	-	-	-	adnate for 0.1-0.2 cm to base of corolla tube	-	-	-	-	-	-	Flowers |, umbellate or subcymose; 	-	-	-	1-6	strigillose	-	-	strigillose	-	0.5-2 cm long	peduncle 	-	sparsely strigillose at base, glabrescent above	-	-	glabrescent,strigillose	7-38 cm long	-	-	-	-	Terrestrial herb, 	-	-	-	-	-	-	-	10-30 cm tall (including leaves)	-	-	     	-	apex acute to acuminate, 	acuminate,acute	base 	-	-	above sparsely strigillose to glabrous, below strigillose, especially on veins	-	-	glabrous,strigillose	-	rounded or cuneate	cuneate,rounded	3.5-18.5 x 2-8 cm	-	biserrate-dentate	-	dentate,serrate	-	ovate or oblong-ovate	oblong,ovate	papyraceous when dry	papyraceous	strigillose	strigillose	0.7-18 cm long	-	-	-	-	-	-	-	-	-	-	Stem succulent, ascending, 	-	ascending	-	-	villous	villous	growing on wet rocks near rivers and waterfalls, at 	rock	-	-	-	-	180-2000 m	-	
SINNINGIA  	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	usually red or orange, rarely yellow, purplish or white	orange,purplish,red,white	-	-	-	-	-	-	-	-	-	-	-	campanulate tocylindric	campanulate,cylindric	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	disc of 	-	-	-	1-5 glands, sometimes with 2 larger and connate	large	connate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ovary half-inferior to almost superior,       	-	 half-inferior,superior	-	-	-	-	-	-	-	-	stigma stomatomorphic to capitate. 	capitate	-	-	-	-	-	-	stamens exserted,       	exserted	anthers coherent, dehiscing by longitudinal slits, 	dehiscing	-	thecae parallel to divergent; 	-	divergent,parallel	staminode small; 	small	-	Flowers 	-	bracteoles present; 	-	1 to many	-	-	-	-	-	-	usually epedunculate (in Guianan species); 	-	-	-	-	-	-	Fruit a dry, |, loculicidally dehiscent, 	-	brown	brown	Terrestrial or epipetric, rarely epiphytic caulescent 	epiphytic	-	-	decumbent to erect	-	-	erect	-	-	-	Leaves opposite or in whorls, or congested on short stems, nearly equal in a pair or whorl, venation pinnate, foliar nectaries absent. 	short	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Stems branched or unbranched. 	branched	-	-	-	-	-	growing on granitic rocks, or in savannas.	rock	-	-	-	-	-	-	
Sinningia incarnata 	Calyx campanulate, |, |, subequal, |, |, middle broader, |, |, |, |, 	campanulate	-	-	-	-	apex acute to acuminate, 	acuminate,acute	-	-	outside and inside pubescent to pilose and glandular	-	glandular,pilose	-	green or reddish	green,reddish	base dorsally gibbous, 	-	ca. 0.7 cm wide	wide	red or red-orange outside	orange,red	2.7-4.6 cm long	1.2-2.0 cm wide	wide	-	-	-	-	-	-	-	-	-	-	-	throat narrowed just below limb, 	narrow	outside pubescent to hirsute, inside glabrous	-	glabrous,hirsute	-	-	0.5-0.8 cm wide	wide	tube 	-	3-4 cm long	cylindric	cylindric	-	-	-	-	-	-	-	0.4-0.7 x 0.2-0.6 cm	-	broadly triangular	triangular	-	lobes unequal,      	-	-	-	-	-	-	-	-	entire	-	entire	-	ovary 	-	-	ca. 0.4 x 0.3 mm	-	pubescent	-	-	conic	conic	-	stigma stomatomorphic. 	-	pubescent to pilose	-	pilose	ca. 4 cm long	-	-	stamens exserted, inserted at base of corolla tube; 	exserted	-	-	-	-	-	-	-	-	0.3-1 cm	Flowers |, thyrsoid; 	-	-	-	1-5	pubescent to villous	-	-	villous	-	0.5-4 cm long	peduncle very short or lacking, 	short	pubescent	-	-	-	0-0.2 cm long	-	-	-	-	Terrestrial herb or subshrub, 	subshrub	-	-	-	-	-	-	to 1 m tall	-	-	     	-	apex acute, 	acute	base attenuate into petiole or acute, 	acute,attenuate	-	above tomentose, below tomentose	-	-	tomentose	-	-	-	2.5-9.5 x 1-4 cm	-	crenate	-	crenate	-	oblong, obovate, or elliptic	elliptic,oblong,obovate	papyraceous when dry	papyraceous	villous	villous	0.1-4 cm long	-	-	-	brownish	-	brown	ca. 1 x 0.4-0.7 cm	ovoid	ovoid	-	Stem sappy becoming subwoody, 	-	-	erect	erect	pubescent to villous, especially towards apex	villous	found in open areas in forests, or on steep slopes or granitic outcrops, at 	forest	-	-	-	-	0-670 m	-	
Sinningia schomburgkiana 	Calyx campanulate, |, |, subequal, |, |, middle slightly ventricose, |, |, |, |, 	campanulate,ventricose	-	-	-	-	apex long acuminate, 	acuminate	-	-	outside villous with glandular and eglandular hairs, inside pubescent	-	glandular,hairs,villous	-	green	green	base dorsally gibbous, above gibbosity 	-	0.3-0.5 cm wide	wide	red	red	4-5 cm long	1-2 cm wide	wide	-	-	-	-	-	-	-	-	-	-	-	throat slightly contracted, 	-	outside villous, inside glabrous	-	glabrous,villous	-	-	0.5-0.8 cm wide	wide	tube 	-	3.1-3.6 cm long	cylindric	cylindric	-	-	-	-	-	-	-	0.5-0.9 x 0.2-0.4 cm	-	triangular	triangular	-	lobes unequal,      	-	-	-	-	-	-	-	-	entire	-	entire	-	ovary 	-	-	0.4-0.5 x 0.3-0.4 cm	-	pubescent	-	-	ovoid	ovoid	-	stigma stomatomorphic. 	-	puberulous	-	puberulous	4-5 cm long	-	-	stamens slightly exserted, inserted at base of corolla tube; 	exserted	-	-	-	-	-	-	-	-	0.1-0.3 cm	Flowers 	-	-	-	-	villous	-	-	villous	-	0.8-3.2 cm long	peduncle very short or lacking, 	short	pubescent	-	-	-	0-0.2 cm long	-	-	-	-	Terrestrial herb or subshrub, 	subshrub	-	-	-	-	-	-	to 1 m tall	-	-	     	-	apex acute, 	acute	base cuneate or 	cuneate	-	above villous to pilose, below villous to pilose	-	-	pilose,villous	-	rounded	rounded	4.5-14 x 2.9-7 cm	-	crenate	-	crenate	-	oblong or ovate	oblong,ovate	papyraceous when dry	papyraceous	villous	villous	0.3-3 cm long	-	-	-	brownish	-	brown	1-1.2 x 0.5-0.7 cm	ovoid	ovoid	-	Stem sappy becoming subwoody, 	-	-	erect	erect	villous	villous	growing on granitic outcrops or in wet depressions on sandstone, at 	sandstone	-	-	-	-	120-1400 m	-	
