-	/flowers*	/flowers*/shape	/flowers*/position	/flowers*/margin type	/flowers*/hairs	/flowers*/growth form	/flowers*/colour	/flowers/calyx lobes/length*	/flowers/disk/hairs*	/flowers/disk/hairs*/hairs	/flowers/length*	/flowers/lower hypanthium/hairs*	/flowers/lower hypanthium/hairs*/hairs	/flowers/lower hypanthium/hairs*/colour	/flowers/lower hypanthium/length*	/flowers/ovary*	/flowers/ovary*/shape	/flowers/ovary*/position	/flowers/ovary*/hairs	/flowers/ovary/hairs*	/flowers/ovary/hairs*/shape	/flowers/ovary/hairs*/texture	/flowers/ovary/hairs*/hairs	/flowers/ovary/style*	/flowers/ovary/style*/shape	/flowers/ovary/style*/texture	/flowers/ovary/style*/hairs	/flowers/ovary/style*/growth form	/flowers/petals/apex/shape*	/flowers/petals/apex/shape*/shape	/flowers/petals/apex/shape*/growth form	/flowers/petals/dimensions*	/flowers/petals/shape*	/flowers/petals/shape*/shape	/flowers/sepals/dimensions*	/flowers/stamens/anthers*	/flowers/stamens/anthers*/shape	/flowers/stamens/anthers/length*	/flowers/stamens/filaments*	/flowers/stamens/filaments*/shape	/flowers/stamens/filaments*/growth form	/flowers/stamens/filaments/length*	/flowers/stamens/stamen number*	/flowers/style/hairs*	/flowers/style/hairs*/hairs	/flowers/style/length*	/flowers/upper hypanthium/dimensions*	/flowers/upper hypanthium/hairs*	/flowers/upper hypanthium/hairs*/hairs	/flowers/upper hypanthium/length*	/flowers/upper hypanthium/length*/shape	/flowers/upper hypanthium/length*/growth form	/flowers/upper hypanthium/shape*	/flowers/upper hypanthium/shape*/shape	/flowers/upper hypanthium/shape*/hairs	/flowers/width*	/flowers/width*/shape	/fruits*	/fruits*/shape	/fruits*/texture	/fruits*/position	/fruits*/hairs	/fruits*/growth form	/fruits*/colour	/fruits/apex/shape*	/fruits/apex/shape*/shape	/fruits/base/shape*	/fruits/base/shape*/shape	/fruits/dimensions*	/fruits/hairs*	/fruits/hairs*/shape	/fruits/hairs*/texture	/fruits/hairs*/hairs	/fruits/hairs*/colour	/fruits/rib number*	/fruits/shape*	/fruits/shape*/shape	/fruits/shape*/position	/fruits/shape*/growth form	/habit*	/habit*/environment	/habit*/shape	/habit*/hairs	/habit*/growth form	/habit*/colour	/habit/hairs*	/habit/hairs*/shape	/habit/hairs*/hairs	/habit/height*	/habit/height*/shape	/habit/juvenile branches/hairs*	/habit/juvenile branches/hairs*/shape	/habit/juvenile branches/hairs*/position	/habit/juvenile branches/hairs*/hairs	/inflorescences*	/inflorescences*/shape	/inflorescences*/texture	/inflorescences*/position	/inflorescences*/hairs	/inflorescences*/growth form	/inflorescences*/colour	/inflorescences/bracts*	/inflorescences/bracts*/shape	/inflorescences/bracts*/texture	/inflorescences/bracts*/hairs	/inflorescences/bracts*/growth form	/inflorescences/bracts/dimensions*	/inflorescences/bracts/dimensions*/shape	/inflorescences/bracts/shape*	/inflorescences/bracts/shape*/shape	/inflorescences/bracts/shape*/texture	/inflorescences/bracts/shape*/margin type	/inflorescences/bracts/shape*/hairs	/inflorescences/dimensions*	/inflorescences/flowers*	/inflorescences/flowers*/shape	/inflorescences/flowers*/position	/inflorescences/flowers*/hairs	/inflorescences/length*	/inflorescences/pedicels/dimensions*	/inflorescences/pedicels/growth form*	/inflorescences/pedicels/growth form*/shape	/inflorescences/pedicels/growth form*/growth form	/inflorescences/pedicels/growth form*/growth form/shape	/inflorescences/pedicels/length*	/inflorescences/peduncle*	/inflorescences/peduncle*/shape	/inflorescences/peduncle*/hairs	/inflorescences/peduncle*/colour	/inflorescences/peduncle/dimensions*	/inflorescences/peduncle/hairs*	/inflorescences/peduncle/hairs*/texture	/inflorescences/peduncle/hairs*/hairs	/inflorescences/peduncle/hairs*/colour	/inflorescences/peduncle/length*	/inflorescences/position*	/inflorescences/position*/position	/inflorescences/rachises/hairs*	/inflorescences/rachises/hairs*/hairs	/inflorescences/rachises/length*	/inflorescences/whorl number*	/leaves*	/leaves*/shape	/leaves*/texture	/leaves*/position	/leaves*/margin type	/leaves*/hairs	/leaves*/growth form	/leaves*/growth form/shape	/leaves/apex/shape*	/leaves/apex/shape*/shape	/leaves/areolation*	/leaves/areolation*/shape	/leaves/areolation*/growth form	/leaves/base/hairs*	/leaves/base/hairs*/hairs	/leaves/base/hairs*/growth form	/leaves/base/shape*	/leaves/base/shape*/shape	/leaves/blade/dimensions*	/leaves/blade/shape*	/leaves/blade/shape*/shape	/leaves/dimensions*	/leaves/domatia*	/leaves/higher order veins*	/leaves/petiole*	/leaves/petiole*/shape	/leaves/petiole*/texture	/leaves/petiole/dimensions*	/leaves/petiole/hairs*	/leaves/petiole/hairs*/shape	/leaves/petiole/hairs*/hairs	/leaves/petiole/hairs*/colour	/leaves/petiole/length*	/leaves/shape*	/leaves/shape*/shape	/leaves/texture*	/leaves/texture*/texture	/leaves/texture*/growth form	/leaves/veins*	/leaves/veins*/position	/leaves/veins*/growth form	/leaves/veins/intersecondary veins*	/leaves/veins/midveins*	/leaves/veins/midveins*/shape	/leaves/veins/midveins*/growth form	/leaves/veins/secondary veins/secondary vein pair number*	/leaves/veins/tertiary veins*	/leaves/veins/tertiary veins*/shape	/leaves/veins/tertiary veins*/growth form	/petiole*	/petiole*/shape	/petiole*/texture	/petiole*/position	/petiole*/hairs	/petiole/blade/dimensions*	/petiole/blade/shape*	/petiole/blade/shape*/shape	/petiole/hairs*	/petiole/hairs*/shape	/petiole/hairs*/hairs	/petiole/length*	/stipules*	/stipules*/shape	/habitat*	/habitat*/environment	/habitat*/shape	/habitat*/hairs	/habitat*/colour	/habitat/altitude*	/habitat/altitude*/environment	
TAPURA  	Flowers hermaphrodite, sessile or pedicels |, persistent, |, |, exceeding calyx lobes, |, united at base into a very short tube|, |, alternating with corolla lobes, and inserted at mouth of short corolla tube, |, 	sessile,short	-	-	-	-	-	-	-	-	0.25-2 mm long	-	-	-	-	ovary 	-	-	-	pilose on exterior	-	-	pilose	style with 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit |, 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	oblong-ellipsoid	ellipsoid,oblong	-	-	Tree 	-	-	-	-	-	-	-	-	to 30 m tall, usually much smaller	small	fulvous-tomentose, becoming glabrous with age	-	-	glabrous,tomentose	Inflorescence a dense glomerule on upper portion of petiole. 	-	-	-	dense	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Petiole |, canaliculate; |, obtuse to shortly acuminate at apex|, usually plane rarely slightly bullate above, 	acuminate,obtuse,short	bullate	-	-	-	elliptic to obovate-oblong or oblong, 	elliptic,oblong,obovate	tomentose	-	tomentose	6-16 mm long	Stipules |, subpersistent. 	-	forest on non-flooded ground, 	forest	-	-	-	up to 350 m	-	
Tapura amazonica 	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ovary 	-	-	-	pilose on exterior	-	-	pilose	style with 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit |, 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ellipsoid	ellipsoid	-	-	Tree 	-	-	-	-	-	-	-	-	to 15 m tall	-	tomentellous, soon becoming glabrous	-	-	glabrous,tomentellous	Inflorescence a dense-flowered glomerule inserted on upper portion of petiole. 	-	-	-	dense	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Petiole |, canaliculate; |, acuminate at apex|, papillose; 	acuminate	-	-	papillose	-	subcuneate and slightly unequal at base	subcuneate	tomentellous when young, becoming less so with age	-	tomentellous	5-15 mm long	Stipules |, caducous. 	-	forests, 	forest	-	-	-	up to 350 m	-	
Tapura capitulifera 	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ovary 	-	-	-	pilose-tomentose on exterior	-	-	pilose,tomentose	style with 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit |, most frequently |, but often |, 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ellipsoid to narrowly oblong	ellipsoid,narrow,oblong	-	-	Tree 	-	-	-	-	-	-	-	-	to 9 m tall	-	glabrous or sparsely puberulous, soon becoming glabrous	-	-	glabrous,puberulous	Inflorescence a dense sessile glomerule inserted on upper portion of petiole. 	sessile	-	-	dense	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Petioles |, rugose, terete to shallowly canaliculate; |, acuminate at apex	acuminate,terete	rugose	-	-	-	rounded to cuneate and unequal at base	cuneate,rounded	sparsely puberulous to appressed pubescent when young becoming less pubescent with age	-	appressed pubescent,puberulous	5-14 mm long	Stipules |, caducous. 	-	primary forest on flooded and non-flooded ground, 	forest	-	-	-	up to 800 m	-	
Tapura guianensis 	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ovary 	-	-	-	tomentose on exterior	-	-	tomentose	style with 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit |, with |, hard, bony, 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	globose to ellipsoid	ellipsoid,globose	-	-	Tree 	-	-	-	-	-	-	-	-	to 25 m tall	-	shortly tomentellous, glabrescent	short	-	glabrescent,tomentellous	Inflorescence short 	short	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	peduncle 	-	-	-	-	tomentellous	-	tomentellous	-	0.1-1.2 cm long	axillary	axillary	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Petioles |, canaliculated to terete; |, acuminate at apex	acuminate,terete	-	-	-	-	subcuneate and equal or slightly unequal at base	subcuneate	shortly tomentellous, becoming almost glabrous with age	short	glabrous,tomentellous	3-10 mm long	Stipules |, persistent. 	-	forests mainly on non-flooded ground, but sometimes in lightly flooded areas.	forest	-	-	-	-	-	
Tapura singularis 	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	anthers 	-	-	-	-	-	-	6 to many	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Plants herbaceous, perennials, with milky juice, |, growing submersed or with floating leaves, in fresh waters. 	-	-	-	-	-	glabrous	-	glabrous	-	-	-	-	-	-	Inflorescences scapose, |, an involucrate umbel without subtending spathe, involucre of few to several bracts, 	-	-	-	-	-	-	bracts 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	terminal	terminal	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	petioles 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
LIMNOCHARITACEAE  	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	oblong-obovate to orbicular	oblong,obovate,orbicular	-	anthers 	-	-	filaments 	-	-	-	6-many	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruits more or less terete, |, without dorsal furrows, dehiscing along inner margins; 	dehiscing,terete	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	linear-elliptic	elliptic,linear	-	-	Plants submersed, with floating leaves. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	-	bracts 	-	-	-	-	-	-	elliptic to lanceolate	elliptic,lanceolate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	peduncles terete, septate; 	terete	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	orbicular to oblong-lanceolate	oblong-lanceolate,orbicular	-	-	-	petioles terete, septate, with a sheathing base; 	terete	thin	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
HYDROCLEYS  	Flowers |, |, without midvein; |, in |, 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.3-2.6 x 3.8-4.1 cm	-	-	1.3-2.8 x 0.7-1.3 cm	anthers 	-	-	filaments 	-	-	5-5.5 mm long	20-25	-	-	-	-	-	-	-	-	-	-	-	-	ca. 6.5 cm wide	wide	Fruit |, with |, not present on every epidermal cell of seed coat	-	-	-	-	-	-	-	-	-	-	1-1.5 x 0.2-0.35 cm	-	-	-	-	-	-	-	-	-	-	Herbs 	-	-	-	-	-	-	-	-	to 50 cm tall	-	-	-	-	-	Inflorescence with |, 	-	-	-	-	-	-	bracts 	-	-	-	-	2-4.5 x 0.4-1 cm	-	elliptic	elliptic	-	-	-	-	-	-	-	-	-	-	spreading	-	-	-	3.5-17.5 cm long	peduncle 	-	-	-	-	-	-	-	-	to 30 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Petiole |, 	-	-	-	-	1.4-11.9 x 0.9-10.6 cm	broadly ovate to orbicular	orbicular,ovate	-	-	-	1.5-40 cm long	-	-	-	-	-	-	-	-	-	
Hydrocleys nymphoides 	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	anthers 	-	-	-	-	-	-	absent or of 6 to many	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Plants herbaceous, annual or perennial, with milky sap, |, submersed, floating leaves, or emergent in fresh or brackish waters. 	-	-	-	-	-	glabrous to stellate-pubescent	-	glabrous	-	-	-	-	-	-	Inflorescences scapose, mostly |, rarely floating or decumbent, verticillate, forming racemes or verticils branching to become paniculate, rarely umbellate, without a subtending spathe, bracteolate; 	paniculate	-	-	-	-	-	bracts whorled, 	-	-	-	-	-	-	linear, delicate to coarse, smooth to papillose, entire, obtuse to acute	acute,linear,obtuse	smooth	entire	papillose	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	linear, elliptic, ovate to rhomboid	elliptic,linear,ovate	-	-	-	petioles 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
ALISMATACEAE  	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	anthers versatile or basifixed; 	-	-	filaments 	-	-	-	9 to many	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Plants annual or perennial, growing emerged in fresh waters. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescences |, emerged, racemose or paniculate scapes, rarely umbelliform, whorls 	paniculate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ascending to recurved	curved	ascending,recurved	curved	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1-18	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
ECHINODORUS  	Flowers |, |, 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.5-4.1 x 1.5-3 mm	-	-	2.8-3.6 x 2.8-3.6 mm	anthers basifixed, 	-	0.5-6 mm long	filaments 	-	-	1.8-2.1 mm long	9	-	-	-	-	-	-	-	-	-	-	-	-	0.8-1.7 cm wide	wide	Fruit terete, |, without keel, eglandular, 	terete	-	-	glandular	-	-	-	-	-	-	0.8-1.8 x 0.8-1.3 mm	-	-	-	-	-	3-4-ribbed	obovate	obovate	-	-	Herb, annual, 	-	-	-	-	-	glabrous	-	glabrous	to 45 cm tall	-	-	-	-	-	Inflorescence umbelliform or rarely racemose, |, with |, |, not dilated basally; 	-	-	-	-	-	-	bracts shorter than pedicel subtended, united, connate half of length, delicate, 	short	-	-	connate	2.8-3.5 x 1-2 mm	-	deltoid	deltoid	-	-	-	5-15 x to 10 cm	-	-	-	-	-	1.1-6.2 x ca. 0.05 cm	in flower and fruit spreading	-	-	-	-	peduncle with 	-	-	-	3.5-31.5 x ca. 0.1 cm	-	-	-	-	-	-	-	-	-	-	1-2	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Along shores of lakes and small rivers, at elevations of 	-	small	-	-	0-2000 m	-	
Echinodorus bolivianus 	Flowers |, with |, 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ca. 5 x ca. 3 mm	-	-	-	anthers versatile, 	-	0.5-1 mm long	filaments 	-	-	ca. 1.5 mm long	8-12	-	-	-	-	-	-	-	-	-	-	-	-	to 1 cm wide	wide	Fruit terete, clavate, |, without keel, glands |, circular, between ribs, beak 	circular,clavate,terete	-	-	-	-	-	-	-	-	-	1.8-2.3 x 0.8-1 mm	-	-	-	-	-	3-4-ribbed	-	-	-	-	Herb, short-lived perennial, 	-	short	-	-	-	glabrous	-	glabrous	to 100 cm tall	-	-	-	-	-	Inflorescence racemose, |, with |, |, not dilated basally; 	-	-	-	-	-	-	bracts longer to shorter than pedicel subtended, separate, delicate, 	separate,short	-	-	-	to 5 x to 2 mm	-	elliptic	elliptic	-	-	-	7-40 x 0.4-1.5 cm	-	-	-	-	-	0.4-1 x ca. 0.04 cm	in flower spreading, in fruit recurved	curved	recurved	curved	-	peduncle slightly ridged, slightly winged, 	winged	-	-	5-20 x 0.05-0.2 cm	-	-	-	-	-	-	-	-	-	-	4-12	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	at 	-	-	-	-	0-500 m	-	
Echinodorus grisebachii 	Flowers |, appressed to mature fruiting aggregate, |, not papillose; |, 	-	-	-	papillose	mat	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5-6 x ca. 4 mm	-	-	10 x 8 mm	anthers versatile, 	-	ca. 1.5 mm long	filaments 	-	-	ca. 1.5 mm long	24-30	-	-	-	-	-	-	-	-	-	-	-	-	ca. 1.5 cm wide	wide	Fruit terete, clavate, |, without keel, |, circular, irregularly arranged, often 	circular,clavate,terete	-	-	-	regular	-	-	-	-	-	2.5-3 x 0.2-0.8 mm	-	-	-	-	-	3-ribbed	-	-	-	-	Herb, perennial, 	-	-	-	-	-	glabrous	-	glabrous	to 150 cm tall	-	-	-	-	-	Inflorescence racemose, decumbant, with |, |, cylindrical, 	cylindric	-	-	-	-	-	bracts longer than pedicel subtended, coarse inward, membranaceous along margin, 	-	-	-	-	30 x 0.3-0.6 mm	-	ovate	ovate	-	-	-	100 x 3-4 cm	-	-	-	-	-	2 x 0.05-0.1 cm	in flower spreading, in fruit reflexed	-	-	-	-	peduncle terete, 	terete	-	-	50 x 0.01-0.04 cm	-	-	-	-	-	-	-	-	-	-	3-4	Leaves emerged, |, 	-	-	-	-	-	-	-	acuminate	acuminate	-	-	-	-	-	-	cordate	cordate	10-25 x 10-15 cm	ovate	ovate	-	-	-	petiole terete, 	terete	-	50-60 x 0.5 cm	-	-	-	-	-	-	-	-	-	-	veins 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	at 	-	-	-	-	30-1300 m	-	
Echinodorus horizontalis 	Flower |, with 19-25 veins, not papillose; |, 	-	-	-	papillose	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.4-10.5 x 4.5-7.4 mm	-	-	4.1-4.5 x 3.5-5.8 mm	anthers versatile, 	-	0.7-1.5 mm long	filaments 	-	-	0.5-1.5 mm long	18-21	-	-	-	-	-	-	-	-	-	-	-	-	1.5-2.5 cm wide	wide	Fruit |, between ribs	-	-	-	-	-	-	-	-	-	-	2.3-2.8 x 1-1.5 mm	-	-	-	-	-	2-4-ribbed	flattened, obovate	flattened,obovate	-	-	Herb, perennial, 	-	-	-	-	-	glabrous or stellate-pubescent	-	glabrous	to 200 cm tall	-	-	-	-	-	Inflorescence paniculate or rarely racemose, |, with |, not winged, |, |, not dilated basally; 	paniculate,winged	-	-	-	-	-	bracts shorter than pedicel subtended, coarse, 	short	-	-	-	3-25 x 2.5-4 mm	-	elliptic	elliptic	-	-	-	-	-	-	-	-	-	0.4-3.5 x 0.03-0.08 cm	in flower and fruit spreading	-	-	-	-	peduncle ridged, not winged, 	winged	-	-	28.5-50 x 0.3-1 cm	-	-	-	-	-	-	-	stellate-pubescent to	-	-	7-14	Leaves emerged, |, 	-	-	-	-	-	-	-	acute to round-ovate to retuse	acute,ovate,retuse	-	-	-	-	-	-	cordate to truncate	cordate,truncate	8.5-41 x 4.9-26 cm	ovate to ovate-elliptic	elliptic,ovate	-	-	-	petiole ridged, 	-	-	17-41 x 0.3-0.5 cm	stellate-pubescent to	-	-	-	-	-	-	-	-	-	veins 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	In marshes and along margins of lakes and ponds, at 	-	-	-	-	50-300 m	-	
Echinodorus macrophyllus 	Flower |, with |, 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.4-10.5 x 4.5-7.4 mm	-	-	4.1-4.5 x 3.5-5.8 mm	anthers versatile, 	-	0.7-1.5 mm long	filaments 	-	-	0.5-1.5 mm long	18-21	-	-	-	-	-	-	-	-	-	-	-	-	1.5-2.5 cm wide	wide	Fruit |, slightly 1-keeled, glands 1-2(-5), |, between ribs, beak 	-	-	-	-	-	-	-	-	-	-	2.3-2.8 x 1-1.5 mm	-	-	-	-	-	2-4-ribbed	linear-elliptic	elliptic,linear	-	-	Herb, perennial, 	-	-	-	-	-	glabrous or stellate-pubescent	-	glabrous	to 200 cm tall	-	-	-	-	-	Inflorescence paniculate or rarely racemose, |, with |, not winged, |, not dilated basally; 	paniculate,winged	-	-	-	-	-	bracts shorter than pedicel subtended, coarse, 	short	-	-	-	3-25 x 2.5-4 mm	-	elliptic	elliptic	-	-	-	-	-	-	-	-	-	0.4-3.5 x 0.03-0.08 cm	in flower and fruit spreading	-	-	-	-	peduncle ridged, not winged, 	winged	-	-	28.5-50 x 0.3-1 cm	-	-	-	-	-	-	-	stellate-pubescent to	-	-	7-14	Leaves emerged, |, 	-	-	-	-	-	-	-	acute to round-ovate to retuse	acute,ovate,retuse	-	-	-	-	-	-	cordate to truncate	cordate,truncate	8.5-41 x 4.9-26 cm	ovate to ovate-elliptic	elliptic,ovate	-	-	-	petiole ridged, 	-	-	17-41 x 0.3-0.5 cm	stellate-pubescent to	-	-	-	-	-	-	-	-	-	veins 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Echinodorus macrophyllus subsp.scaber	Flowers |, with |, 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ca. 7 x ca. 6 mm	-	-	4.5-6.5 x 1.8-3.2 mm	anthers versatile, 	-	to 2.5 mm long	filaments 	-	-	to 1.5 mm long	20 or more	-	-	-	-	-	-	-	-	-	-	-	-	ca. 1.6 cm wide	wide	Fruit terete, |, eglandular, 	terete	-	-	glandular	-	-	-	-	-	-	1.5-3 x 0.4-0.8 mm	-	-	-	-	-	4-ribbed	obelliptic	obelliptic	-	-	Herb, annual or perennial, 	-	-	-	-	-	glabrous	-	glabrous	to 350 cm tall	-	-	-	-	-	Inflorescence racemose or paniculate, |, with |, not winged, |, not winged; |, not dilated basally; |, cylindrical, 	cylindric,paniculate,winged	-	-	-	-	-	bracts shorter than pedicel subtended, coarse, 	short	-	-	-	15-31 x 0.2-0.5 mm	-	linear	linear	-	-	-	to 40 x to 30 cm	-	-	-	-	-	0.5-6.5 x 0.05-0.1 cm	in flower and fruit spreading	-	-	-	-	peduncle 	-	-	-	40-100 x 0.03-0.1 cm	-	-	-	-	-	-	-	-	-	-	4-8	Leaves emerged, |, 	-	-	-	-	-	-	-	acute	acute	-	-	-	-	-	-	truncate to attenuate	attenuate,truncate	12.5-27 x 1.4-15 cm	narrowly elliptic to elliptic-ovate	elliptic,narrow,ovate	-	-	-	petiole 	-	-	17.5-55 x 0.5-1.1 cm	-	-	-	-	-	-	-	-	-	-	veins 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	In marshes and along shores of lakes and streams, 	-	-	-	-	from sea level to 1500 m	-	
